CustomerID,Probability of Churning
1930-QPBVZ,0.076
5126-RCXYW,0.076
3655-SNQYZ,0.076
4737-HOBAX,0.076
9677-AVKED,0.075
8465-SBRXP,0.075
0980-FEXWF,0.075
2171-UDMFD,0.075
7501-IWUNG,0.075
6339-RZCBJ,0.075
9313-QOLTZ,0.075
7094-MSZAO,0.075
2225-ZRGSG,0.075
2096-XOTMO,0.075
7322-OCWHC,0.075
6837-BJYDQ,0.075
0383-CLDDA,0.075
3557-HTYWR,0.075
8591-TKMZH,0.075
7503-MIOGA,0.075
7054-DMVAS,0.075
9755-JHNMN,0.075
6732-VAILE,0.075
8766-PAFNE,0.075
9560-BBZXK,0.075
3399-BMLVW,0.074
7432-FFVAR,0.074
4318-RAJVY,0.074
5472-CVMDX,0.074
7641-TQFHN,0.074
7266-GSSJX,0.074
2091-GPPIQ,0.074
7131-ZQZNK,0.074
9938-TKDGL,0.074
9746-MDMBK,0.074
2088-IEBAU,0.074
7560-QJAVJ,0.074
0862-PRCBS,0.074
4636-OLWOE,0.074
7639-OPLNG,0.074
1455-HFBXA,0.074
9837-FWLCH,0.073
3512-IZIKN,0.073
7544-ZVIKX,0.073
2612-PHGOX,0.073
8661-BOYNW,0.073
9391-LMANN,0.073
8963-MQVYN,0.073
9795-NREXC,0.073
9758-MFWGD,0.073
2123-VSCOT,0.073
3813-DHBBB,0.073
7311-MQJCH,0.073
6166-YIPFO,0.073
0580-PIQHM,0.073
9372-TXXPS,0.073
6288-CHQJB,0.072
3530-VWVGU,0.072
8915-NNTRC,0.072
7963-SHNDT,0.072
2167-FQSTQ,0.072
8707-HOEDG,0.072
8213-TAZPM,0.072
5993-JSUWV,0.072
5161-UBZXI,0.072
7609-YBPXG,0.072
2233-FAGXV,0.072
1194-BHJYC,0.072
3682-YEUWS,0.072
4868-AADLV,0.072
3400-ESFUW,0.072
0214-JHPFW,0.072
0114-IGABW,0.072
0556-FJEGU,0.072
5676-CFLYY,0.072
8319-QBEHW,0.072
8387-UGUSU,0.072
8146-QQKZH,0.072
5602-BVFMK,0.071
7107-UBYKY,0.071
7472-EQOAV,0.071
8630-QSGXK,0.071
0848-SOMKO,0.071
9142-XMYJH,0.071
6617-WLBQC,0.071
7781-EWARA,0.071
2907-ILJBN,0.071
0420-TXVSG,0.071
2830-LEWOA,0.071
7860-KSUGX,0.071
6614-YOLAC,0.071
9070-BCKQP,0.071
3911-RSNHI,0.071
8144-DGHXP,0.071
8608-OZTLB,0.071
8815-LMFLX,0.071
8958-JPTRR,0.071
5808-TOTXO,0.071
9110-HSGTV,0.071
9541-PWTWO,0.07
9154-QDGTH,0.07
5394-MEITZ,0.07
2667-WYLWJ,0.07
2649-HWLYB,0.07
1389-WNUIB,0.07
7233-PAHHL,0.07
9479-HYNYL,0.07
3133-PZNSR,0.07
5792-JALQC,0.07
7596-ZYWBB,0.07
4254-QPEDE,0.07
2192-OZITF,0.07
5816-JMLGY,0.07
4849-PYRLQ,0.07
6115-ZTBFQ,0.07
1345-GKDZZ,0.07
5197-LQXXH,0.07
9993-LHIEB,0.07
0602-DDUML,0.07
6248-TKCQV,0.07
2126-GSEGL,0.07
0743-HRVFF,0.07
8466-PZBLH,0.07
1407-DIGZV,0.07
9068-VPWQQ,0.07
8205-VSLRB,0.07
7401-JIXNM,0.07
2226-ICFDO,0.069
1051-EQPZR,0.069
0513-RBGPE,0.069
4700-UBQMV,0.069
5681-LLOEI,0.069
6177-PEVRA,0.069
7284-ZZLOH,0.069
1221-GHZEP,0.069
8780-YRMTT,0.069
5862-BRIXZ,0.069
6120-RJKLU,0.069
0436-TWFFZ,0.069
8060-HIWJJ,0.069
8125-QPFJD,0.069
1222-KJNZD,0.069
6953-PBDIN,0.069
2351-RRBUE,0.069
1094-BKOSX,0.069
9286-BHDQG,0.068
3938-YFPXD,0.068
2129-ALKBS,0.068
1972-XMUWV,0.068
7010-ZMVBF,0.068
3096-WPXBT,0.068
5227-JSCFE,0.068
7639-LIAYI,0.068
8259-DZLIZ,0.068
0019-GFNTW,0.068
6463-MVYRY,0.068
6631-HMANX,0.068
5879-HMFFH,0.068
4654-ULTTN,0.068
9339-FIIJL,0.068
7524-VRLPL,0.068
2990-OGYTD,0.068
0754-EEBDC,0.068
4717-GHADL,0.067
9046-DQMTP,0.067
5003-XZWWO,0.067
0455-ENTCR,0.067
2753-JMMCV,0.067
3750-YHRYO,0.067
0234-TEVTT,0.067
2519-TWKFS,0.067
3669-WHAFY,0.067
4648-YPBTM,0.067
4872-JCVCA,0.067
9548-LIGTA,0.067
0343-QLUZP,0.067
5014-WUQMG,0.067
8909-BOLNL,0.066
7508-DQAKK,0.066
8749-TZYEC,0.066
1090-PYKCI,0.066
0674-GCDXG,0.066
4723-BEGSG,0.066
9674-EHPPG,0.066
6741-QRLUP,0.066
4086-ATNFV,0.066
2977-CEBSX,0.066
1952-DVVSW,0.066
5458-CQJTA,0.066
4671-VJLCL,0.066
9297-EONCV,0.066
5680-LQOGP,0.066
8218-FFJDS,0.066
2863-IMQDR,0.066
5726-CVNYA,0.066
6916-HIJSE,0.066
6586-MYGKD,0.066
7356-AYNJP,0.066
7301-ABVAD,0.066
6203-HBZPA,0.066
5619-XZZKR,0.066
0562-KBDVM,0.066
1038-ZAGBI,0.065
1552-CZCLL,0.065
5329-KRDTM,0.065
4815-TUMEQ,0.065
4012-YCFAI,0.065
9498-FIMXL,0.065
3429-IFLEM,0.065
6131-IUNXN,0.065
6778-EICRF,0.065
4006-HKYHO,0.065
3012-VFFMN,0.065
5736-YEJAX,0.065
4701-LKOZD,0.065
9798-OPFEM,0.065
7168-HDQHG,0.065
5930-GBIWP,0.065
2789-CZANW,0.065
5321-NTRKC,0.064
5055-BRMNE,0.064
4393-OBCRR,0.064
9702-AIUJO,0.064
4782-OSFXZ,0.064
1265-ZFOSD,0.064
5846-NEQVZ,0.064
8050-DVOJX,0.064
8106-GWQOK,0.064
1140-UKVZG,0.064
0229-LFJAF,0.064
7274-CGTOD,0.064
0604-THJFP,0.064
2990-IAJSV,0.064
7998-WNZEM,0.064
6674-KVJHG,0.064
1227-UDMZR,0.064
0526-SXDJP,0.064
0885-HMGPY,0.064
5176-OLSKT,0.064
8197-BFWVU,0.064
7101-HRBLJ,0.064
7407-SUJIZ,0.064
3146-MSEGF,0.064
6476-EPYZR,0.064
7758-UJWYS,0.064
2000-DHJUY,0.064
0744-BIKKF,0.064
2400-XIWIO,0.064
6061-GWWAV,0.064
3398-GCPMU,0.064
4973-MGTON,0.064
3638-VBZTA,0.063
8084-OIVBS,0.063
5248-KWLAR,0.063
3219-JQRSL,0.063
1187-WILMM,0.063
7353-YOWFP,0.063
9435-JMLSX,0.063
1951-IEYXM,0.063
0909-SELIE,0.063
1084-MNSMJ,0.063
3779-OSWCF,0.063
6701-YVNQG,0.063
3084-DOWLE,0.063
7649-SIJJF,0.063
2077-DDHJK,0.063
7109-CQYUZ,0.063
6418-HNFED,0.063
9140-CZQZZ,0.063
1459-QNFQT,0.063
0839-JTCUD,0.063
6461-SZMCV,0.063
0945-TSONX,0.063
2194-IIQOF,0.063
8336-TAVKX,0.063
6933-VLYFX,0.063
9073-ZZIAY,0.063
5997-OPVFA,0.063
6695-AMZUF,0.063
7722-VJRQD,0.063
8332-OSJDW,0.063
6885-PKOAM,0.063
7408-OFWXJ,0.063
8316-BBQAY,0.063
5248-YGIJN,0.063
4116-IQRFR,0.063
5485-ITNPC,0.063
5498-IBWPI,0.063
3795-GWTRD,0.063
6963-EZQEE,0.062
6736-DHUQI,0.062
3948-KXDUF,0.062
0020-JDNXP,0.062
1163-VIPRI,0.062
2927-CVULT,0.062
3071-MVJCD,0.062
7398-HPYZQ,0.062
9778-OGKQZ,0.062
9359-JANWS,0.062
1790-NESIO,0.062
8100-PNJMH,0.062
7021-XSNYE,0.062
8631-NBHFZ,0.062
9495-REDIY,0.062
6258-PVZWJ,0.062
7622-FWGEW,0.062
6384-VMJHP,0.062
0956-SYCWG,0.062
1568-LJSZU,0.062
3720-DBRWL,0.062
3200-MNQTF,0.062
4291-TPNFG,0.062
4737-AQCPU,0.062
6434-TTGJP,0.062
2926-JEJJC,0.062
5961-VUSRV,0.062
6532-YLWSI,0.062
7508-KBIMB,0.062
8413-YNHNV,0.062
3308-JSGML,0.061
9402-ROUMJ,0.061
1775-KWJKQ,0.061
0489-WMEMG,0.061
3967-KXAPS,0.061
1676-MQAOA,0.061
8099-MZPUJ,0.061
7921-BEPCI,0.061
1568-BEKZM,0.061
2234-EOFPT,0.061
9135-MGVPY,0.061
0336-PIKEI,0.061
2251-PYLPB,0.061
2017-CCBLH,0.061
7898-PDWQE,0.061
7579-KKLOE,0.061
9065-ZCPQX,0.061
7975-JMZNT,0.061
4616-EWBNJ,0.061
9453-PATOS,0.061
8097-OMULG,0.061
0197-PNKNK,0.061
2877-VDUER,0.061
4837-PZTIC,0.061
2252-NKNSI,0.061
8999-YPYBV,0.061
8821-KVZKQ,0.061
0123-CRBRT,0.061
8242-PDSGJ,0.06
6698-OXETB,0.06
3865-YIOTT,0.06
5317-FLPJF,0.06
2056-EVGZL,0.06
7196-LIWRH,0.06
2690-DVRVK,0.06
3500-NSDOA,0.06
4992-LTJNE,0.06
5915-ANOEI,0.06
4054-CUMIA,0.06
9931-DCEZH,0.06
5795-BKOYE,0.06
5656-MJEFC,0.06
8075-GXIUB,0.06
1837-YQUCE,0.06
5781-RFZRP,0.06
8990-YOZLV,0.06
6418-PIQSP,0.059
8046-DNVTL,0.059
1552-TKMXS,0.059
0336-KXKFK,0.059
1179-INLAT,0.059
9581-GVBXT,0.059
3146-JTQHR,0.059
5149-QYTTU,0.059
7873-CVMAW,0.059
6119-SPUDB,0.059
1354-YZFNB,0.059
9030-QGZNL,0.059
8044-BGWPI,0.059
6924-TDGMT,0.059
8374-UULRV,0.059
4188-PCPIG,0.059
0864-FVJNJ,0.059
3166-PNEOF,0.059
1760-CAZHT,0.059
7359-SSBJK,0.058
0181-RITDD,0.058
5546-QUERU,0.058
9625-QNLUX,0.058
6848-YLDFR,0.058
6348-SNFUS,0.058
6064-PUPMC,0.058
8338-QIUNR,0.058
1431-CYWMH,0.058
1245-HARPS,0.058
5148-ORICT,0.058
1266-NZYUI,0.058
8849-PRIQJ,0.058
9091-WTUUY,0.058
4378-MYPGO,0.058
2541-YGPKE,0.058
4227-OJHAL,0.058
0895-LNKRC,0.058
7710-JSYOA,0.058
7771-CFQRQ,0.057
8626-PTQGE,0.057
4994-OBRSZ,0.057
8659-IOOPU,0.057
3850-OKINF,0.057
8752-IMQOS,0.057
2176-OSJUV,0.057
3082-WQRVY,0.056
9150-KPBJQ,0.056
7688-AWMDX,0.056
7446-KQISO,0.056
7037-MTYVW,0.056
1839-UMACK,0.056
9313-CDOGY,0.056
7677-SJJJK,0.056
6967-PEJLL,0.056
4312-GVYNH,0.056
2176-LVPNX,0.056
2882-WDTBA,0.055
0277-ORXQS,0.055
3441-CGZJH,0.055
5150-LJNSR,0.055
0572-ZJKLT,0.055
6202-JVYEU,0.055
5917-HBSDW,0.055
9575-IWCAZ,0.055
0224-NIJLP,0.055
8631-XVRZL,0.055
2954-PIBKO,0.055
2495-TTHBQ,0.055
4803-LBYPN,0.055
7471-MQPOS,0.054
8148-NLEGT,0.054
1971-DTCZB,0.054
0422-OHQHQ,0.054
7153-CHRBV,0.054
7435-ZNUYY,0.054
8039-EQPIM,0.054
8314-HTWVE,0.054
3283-WCWXT,0.054
2550-QHZGP,0.054
9442-JTWDL,0.054
5377-NDTOU,0.054
6087-YPWHO,0.054
5539-HIVAK,0.054
8619-IJNDK,0.054
0960-HUWBM,0.054
6169-PGNCD,0.054
5965-GGPRW,0.054
2040-LDIWQ,0.054
1207-BLKSA,0.054
7665-VIGUD,0.054
3566-CAAYU,0.054
0361-HJRDX,0.054
9184-GALIL,0.054
6695-FRVEC,0.054
4304-XUMGI,0.054
6723-CEGQI,0.053
5766-FTRTS,0.053
3363-DTIVD,0.053
3407-JMJQQ,0.053
1015-JPFYW,0.053
5980-BDHPY,0.053
8670-MEFCP,0.053
6139-ZZRBQ,0.053
7197-VOJMM,0.053
4311-QTTAI,0.053
5208-FVQKB,0.053
9146-JRIOX,0.053
8760-ZRHKE,0.053
3026-ATZYV,0.053
8590-YFFQO,0.053
2673-ZALNP,0.053
3617-XLSGQ,0.053
3902-MIVLE,0.053
2229-DPMBI,0.053
4891-NLUBA,0.053
6937-GCDGQ,0.053
1680-VDCWW,0.052
5982-PSMKW,0.052
6616-AALSR,0.052
3243-ZHOHY,0.052
3315-IKYZQ,0.052
8404-VLQFB,0.052
4712-UYOOI,0.052
5887-IKKYO,0.052
3021-VLNRJ,0.052
7337-CINUD,0.052
5153-LXKDT,0.052
9795-SHUHB,0.052
5312-TSZVC,0.052
4114-QMKVN,0.052
4032-RMHCI,0.052
0401-WDBXM,0.052
6419-ZTTLE,0.052
4359-INNWN,0.051
6648-INWPS,0.051
6584-VQMYT,0.051
2703-AMTUL,0.051
4063-EIKNQ,0.051
9522-ZSINC,0.051
8015-IHCGW,0.051
4933-IKULF,0.051
0829-DDVLK,0.051
9499-XPZXM,0.051
5803-NQJZO,0.051
7279-NMVJC,0.051
4139-DETXS,0.051
2027-DNKIV,0.051
5199-FPUSP,0.051
5614-DNZCE,0.051
1915-OAKWD,0.05
1431-AIDJQ,0.05
3766-EJLFL,0.05
4537-CIBHB,0.05
0661-KQHNK,0.05
3230-JCNZS,0.05
9802-CAQUT,0.05
2664-XJZNO,0.05
2535-PBCGC,0.05
4597-ELFTS,0.05
3580-HYCSP,0.05
6762-QVYJO,0.05
1032-MAELW,0.05
0307-BCOPK,0.05
1741-WTPON,0.05
9777-IQHWP,0.05
1038-RQOST,0.049
6047-SUHPR,0.049
0530-IJVDB,0.049
7711-YIJWC,0.049
8388-DMKAE,0.049
6427-FEFIG,0.049
4632-XJMEX,0.049
6463-HHXJR,0.049
1177-XZBJL,0.049
5204-HMGYF,0.049
6161-ERDGD,0.048
4056-QHXHZ,0.048
9830-ECLEN,0.048
1320-GVNHT,0.048
6693-DJWTY,0.048
3823-KYNQY,0.048
0519-DRGTI,0.048
8690-UPCZI,0.048
5696-CEIQJ,0.048
9766-HGEDE,0.048
5014-GSOUQ,0.048
7089-RKVSZ,0.048
5840-NVDCG,0.048
6164-HAQTX,0.048
2862-JVEOY,0.048
7781-HVGMK,0.048
3239-TPHPZ,0.048
4616-ULAOA,0.048
9500-IWPXQ,0.048
3022-BEXHZ,0.048
1763-KUAAW,0.048
2351-BKRZW,0.048
5825-XJOCM,0.048
7609-NRNCA,0.048
3717-FDJFU,0.048
7762-ONLJY,0.048
1335-MXCSE,0.048
0679-TDGAK,0.048
7730-CLDSV,0.048
7973-DZRKH,0.048
2550-AEVRU,0.047
5456-ITGIC,0.047
8174-LNWMW,0.047
3950-VPYJB,0.047
6993-YCOBK,0.047
4334-HOWRP,0.047
2984-TBYKU,0.047
4194-FJARJ,0.047
1429-UYJSV,0.047
2030-BTZRO,0.047
8204-YJCLA,0.047
9242-TKFSV,0.047
9350-ZXYJC,0.047
8681-ICONS,0.047
7649-PHJVR,0.047
8414-OOEEL,0.047
5275-PMFUT,0.047
2274-XUATA,0.047
7328-OWMOM,0.047
8050-XGRVL,0.047
4342-HFXWS,0.047
1929-ZCBHE,0.047
6265-FRMTQ,0.047
8076-FEZKJ,0.046
0967-BMLBD,0.046
5668-MEISB,0.046
7030-FZTFM,0.046
3721-CNZHX,0.046
9541-ZPSEA,0.046
8480-PPONV,0.046
1492-KGETH,0.046
7017-VFHAY,0.046
8404-VIOMB,0.046
3569-VLDHH,0.046
8328-SKJNO,0.046
6332-FBZRI,0.046
9028-LIHRP,0.046
9958-MEKUC,0.046
1301-LOPVR,0.046
2587-YNLES,0.045
2725-IWWBA,0.045
3378-AJRAO,0.045
2580-ATZSQ,0.045
8148-WOCMK,0.045
6260-XLACS,0.045
4079-WWQQQ,0.045
9746-YKGXB,0.045
4967-WPNCF,0.045
1904-WAJAA,0.045
5777-ZPQNC,0.045
2387-KDZQY,0.045
5647-URDKA,0.045
3612-YUNGG,0.044
2606-PKWJB,0.044
5453-YBTWV,0.044
6013-BHCAW,0.044
7817-OMJNA,0.044
5906-DVAPM,0.044
6519-ZHPXP,0.044
5073-RZGBK,0.044
0253-ZTEOB,0.044
3745-HRPHI,0.044
8901-UPRHR,0.044
8232-CTLKO,0.044
6867-ACCZI,0.044
5375-XLDOF,0.044
3131-NWVFJ,0.044
7554-NEWDD,0.044
4291-YZODP,0.044
9548-ZMVTX,0.044
9503-XJUME,0.044
4877-TSOFF,0.044
2451-YMUXS,0.044
1488-SYSFC,0.044
1452-UZOSF,0.044
5039-LZRQT,0.044
3423-HHXAO,0.043
4293-ETKAP,0.043
9046-JBFWA,0.043
9127-FHJBZ,0.043
8884-MRNSU,0.043
0266-CLZKZ,0.043
3396-DKDEL,0.043
0675-NCDYU,0.043
8265-HKSOW,0.043
8007-YYPWD,0.042
2661-GKBTK,0.042
8597-CTXVJ,0.042
9108-EQPNQ,0.042
4403-BWPAY,0.042
4452-ROHMO,0.042
7602-MVRMB,0.042
6598-KELSS,0.042
8645-KOMJQ,0.042
0230-WEQUW,0.042
5789-LDFXO,0.042
6374-NTQLP,0.042
7103-ZGVNT,0.042
9867-XOBQA,0.042
0654-PQKDW,0.042
9739-JLPQJ,0.042
7369-TRPFD,0.042
5372-FBKBN,0.041
2632-IVXVF,0.041
2516-XSJKX,0.041
4915-BFSXL,0.041
6901-GOGZG,0.041
9055-MOJJJ,0.041
8722-PRFDV,0.041
8908-NMQTX,0.041
2137-DQMEV,0.04
9867-JCZSP,0.04
4451-RWASJ,0.04
6229-UOLQL,0.04
9945-PSVIP,0.04
1534-OULXE,0.04
3544-FBCAS,0.04
1172-VIYBP,0.04
1830-GGFNM,0.04
9621-OUPYD,0.04
9227-UAQFT,0.04
5505-OVWQW,0.04
5442-BXVND,0.04
6729-FZWSY,0.04
5057-RKGLH,0.04
0056-EPFBG,0.04
2256-YLYLP,0.04
6980-CDGFC,0.039
2223-GDSHL,0.039
8746-BFOAJ,0.039
8606-CIQUL,0.039
2335-GSODA,0.039
0298-XACET,0.039
4135-FRWKJ,0.039
7569-NMZYQ,0.039
0788-DXBFY,0.039
1716-LSAMB,0.039
1488-PBLJN,0.039
9229-RQABD,0.039
2788-CJQAQ,0.039
6859-QNXIQ,0.039
1053-MXTTK,0.039
3704-IEAXF,0.039
1345-ZUKID,0.039
2162-FRZAA,0.039
6508-NJYRO,0.039
9847-HNVGP,0.039
6007-TCTST,0.039
6445-TNRXS,0.039
3546-GHEAE,0.039
3892-NXAZG,0.039
2885-HIJDH,0.039
3726-TBHQT,0.039
3520-FJGCV,0.039
0017-IUDMW,0.039
1843-TLSGD,0.038
5696-JVVQY,0.038
9805-FILKB,0.038
3486-NPGST,0.038
5788-YPOEG,0.038
9066-QRSDU,0.038
7665-NKLAV,0.038
1930-BZLHI,0.038
5996-EBTKM,0.038
0516-VRYBW,0.038
1093-YSWCA,0.038
8882-TLVRW,0.038
6551-ZCOTS,0.038
2829-HYVZP,0.038
5380-XPJNZ,0.038
6765-MBQNU,0.038
1814-WFGVS,0.038
2592-HODOV,0.038
5196-WPYOW,0.038
3882-IYOIJ,0.037
7255-SSFBC,0.037
6898-RBTLU,0.037
5248-RPYWW,0.037
0048-PIHNL,0.037
3724-BSCVH,0.037
9258-CNWAC,0.037
9481-WHGWY,0.037
2498-XLDZR,0.037
4718-WXBGI,0.037
3547-LQRIK,0.037
5512-IDZEI,0.037
4163-HFTUK,0.037
4709-LKHYG,0.037
4750-UKWJK,0.037
2599-CIPQE,0.037
8573-JGCZW,0.037
6368-TZZDT,0.037
1116-FRYVH,0.037
5158-RIVOP,0.037
0739-UUAJR,0.037
3525-DVKFN,0.036
3889-VWBID,0.036
4827-DPADN,0.036
1027-LKKQQ,0.036
0164-XAIRP,0.036
5993-BQHEA,0.036
3719-TDVQB,0.036
6656-GULJQ,0.036
7340-KEFQE,0.036
2405-LBMUW,0.036
3486-HOOGQ,0.036
5397-NSKQG,0.036
8690-ZVLCL,0.036
3549-ZTMNH,0.035
8042-RNLKO,0.035
5995-WWKKG,0.035
0064-SUDOG,0.035
3810-DVDQQ,0.035
0266-GMEAO,0.035
1352-HNSAW,0.035
8612-GXIDD,0.035
8510-BBWMU,0.035
3831-YCPUO,0.035
2005-DWQZJ,0.035
4378-BZYFP,0.035
7073-QETQY,0.035
0731-EBJQB,0.035
6997-UVGOX,0.035
1506-YJTYT,0.035
6253-GNHWH,0.035
3258-ZKPAI,0.035
3705-PSNGL,0.035
3506-OVLKD,0.035
5324-KTGCG,0.034
9347-AERRL,0.034
6814-ZPWFQ,0.034
6746-WAUWT,0.034
6283-GITPX,0.034
4425-OWHWB,0.034
6585-WCEWR,0.034
5063-IUOKK,0.034
6974-DAFLI,0.034
3795-CAWEX,0.034
2040-XBAVJ,0.034
4393-GEADV,0.034
5707-ZMDJP,0.034
9530-GRMJG,0.034
0052-YNYOT,0.034
5322-TEUJK,0.034
1293-HHSHJ,0.034
2193-SFWQW,0.034
3079-BCHLN,0.034
4323-ELYYB,0.034
2589-AYCRP,0.033
8461-EFQYM,0.033
5918-VUKWP,0.033
7469-LKBCI,0.033
9087-EYCPR,0.033
4092-OFQZS,0.033
1209-VFFOC,0.033
2809-ILCYT,0.033
2824-DXNKN,0.033
2706-QZIHY,0.033
1178-PZGAB,0.033
7951-QKZPL,0.033
8595-SIZNC,0.033
0567-XRHCU,0.033
5067-WJEUN,0.033
8838-GPHZP,0.032
6425-JWTDV,0.032
6369-MCAKO,0.032
6479-VDGRK,0.032
8966-OIQHG,0.032
8207-DMRVL,0.032
5231-FIQPA,0.032
1960-UOTYM,0.032
9534-NSXEM,0.032
3082-YVEKW,0.032
7860-UXCRM,0.032
9415-ZNBSX,0.032
0988-AADSA,0.032
7277-KAMWT,0.032
4077-HWUYD,0.032
8468-FZTOE,0.032
4825-FUREZ,0.032
0486-LGCCH,0.031
7162-WPHPM,0.031
3662-FXJFO,0.031
4735-BJKOU,0.031
3227-WLKLI,0.031
7164-BPTUT,0.031
9489-JMTTN,0.031
1498-NHTLT,0.031
2682-KEVRP,0.031
2525-GVKQU,0.031
0244-LGNFY,0.031
3050-RLLXC,0.031
2138-VFAPZ,0.031
9786-YWNHU,0.031
6365-HITVU,0.031
4674-HGNUA,0.031
0363-SVHYR,0.031
0263-FJTQO,0.031
2211-RMNHO,0.031
0016-QLJIS,0.031
3569-JFODW,0.031
0270-THENM,0.031
1897-OKVMW,0.031
2925-VDZHY,0.031
7205-BAIAD,0.031
1241-FPMOF,0.031
5197-YPYBZ,0.03
5075-JSDKI,0.03
2333-KWEWW,0.03
1494-EJZDW,0.03
3870-SPZSI,0.03
5320-BRKGK,0.03
9483-GCPWE,0.03
0428-AXXLJ,0.03
9227-YBAXE,0.03
7061-OVMIM,0.03
3352-RICWQ,0.03
5310-NOOVA,0.03
0191-EQUUH,0.03
7473-ZBDSN,0.03
0221-NAUXK,0.03
3266-FTKHB,0.03
5751-USDBL,0.03
6408-WHTEF,0.03
7996-BPXHY,0.03
6048-NJXHX,0.03
0042-JVWOJ,0.03
9769-TSBZE,0.03
4295-YURET,0.03
5406-KGRMX,0.03
6823-SIDFQ,0.03
2545-LXYVJ,0.029
5296-PSYVW,0.029
3508-VLHCZ,0.029
5787-KXGIY,0.029
1167-OYZJF,0.029
9488-FVZCC,0.029
8499-BRXTD,0.029
3523-BRGUW,0.029
9424-CMPOG,0.029
5469-NUJUR,0.029
9067-YGSCA,0.029
0559-CKHUS,0.029
8701-DGLVH,0.029
1964-SVLEA,0.029
5457-COLHT,0.029
3556-BVQGL,0.029
8747-UDCOI,0.029
6100-FJZDG,0.029
7599-NTMDP,0.029
3452-FLHYD,0.029
5727-MYATE,0.029
5338-YHWYT,0.029
9617-UDPEU,0.029
8969-PRHFK,0.029
1133-KXCGE,0.029
9631-RXVJM,0.029
1231-YNDEK,0.029
9823-EALYC,0.029
1955-IBMMB,0.029
2569-WGERO,0.029
3470-OBUET,0.029
6122-LJADA,0.029
4632-PAOYU,0.029
5696-EXCYS,0.029
8763-KIAFH,0.029
4893-GYUJU,0.029
8571-ZCMCX,0.029
5093-FEGLU,0.029
5124-EOGYE,0.029
9084-OAYKL,0.029
9114-DPSIA,0.028
3170-NMYVV,0.028
3935-TBRZZ,0.028
3078-ZKNTS,0.028
7018-FPXHH,0.028
3511-BFTJW,0.028
7969-FFOWG,0.028
3913-FCUUW,0.028
4900-MSOMT,0.028
6016-LVTJQ,0.028
9746-UGFAC,0.028
2466-FCCPT,0.028
9891-NQDBD,0.028
4933-BSAIP,0.028
8022-BECSI,0.028
5181-OABFK,0.028
8857-CUPFQ,0.028
9348-ROUAI,0.028
0238-WHBIQ,0.028
0608-JDVEC,0.028
6917-FIJHC,0.028
7139-JZFVG,0.028
1131-ALZWV,0.028
7596-IIWYC,0.028
0730-BGQGF,0.028
5117-ZSMHQ,0.028
7190-XHTWJ,0.028
9888-ZCUMM,0.028
9732-OUYRN,0.028
4538-WNTMJ,0.027
9224-VTYID,0.027
7113-HIPFI,0.027
1998-VHJHK,0.027
5135-RDDQL,0.027
6447-EGDIV,0.027
0607-DAAHE,0.027
9668-PUGNU,0.027
5914-GXMDA,0.027
0839-QNXME,0.027
2805-AUFQN,0.027
3887-PBQAO,0.027
3985-HOYPM,0.027
8098-TDCBU,0.027
8295-KMENE,0.027
2404-JIBFC,0.027
8873-TMKGR,0.027
0825-CPPQH,0.027
1240-HCBOH,0.027
4774-HHGGS,0.027
2725-TTRIQ,0.027
1439-LCGVL,0.027
2320-TZRRH,0.027
2429-AYKKO,0.027
2266-FUBDZ,0.027
1328-EUZHC,0.026
7552-KEYGT,0.026
0562-FGDCR,0.026
9764-REAFF,0.026
1699-TLDLZ,0.026
2150-OEGBV,0.026
7527-QNRUS,0.026
7244-KXYZN,0.026
4521-WFJAI,0.026
6922-NCEDI,0.026
3594-BDSOA,0.026
4950-HKQTE,0.026
4785-FCIFB,0.026
6082-OQFBA,0.026
1627-AFWVJ,0.026
5982-XMDEX,0.026
3125-RAHBV,0.026
8441-SHIPE,0.026
3262-EIDHV,0.026
6754-WKSHP,0.026
5605-XNWEN,0.026
3572-UUHRS,0.026
7137-NAXML,0.026
1734-ZMNTZ,0.026
8966-SNIZF,0.026
6479-OAUSD,0.026
8908-SLFCJ,0.026
6061-PQHMK,0.026
2097-YVPKN,0.026
5986-WWXDV,0.026
3721-WKIIL,0.025
6016-NXBNJ,0.025
5177-RVZNU,0.025
1535-VTJOQ,0.025
2378-YIZKA,0.025
8028-PNXHQ,0.025
6563-VRERX,0.025
6510-UPNKS,0.025
8092-NLTGF,0.025
7560-QRBXH,0.025
3696-DFHHB,0.025
6696-YDAYZ,0.025
5010-IPEAQ,0.025
8241-JUIQO,0.025
6223-DHJGV,0.025
3563-SVYLG,0.025
0621-CXBKL,0.025
1755-FZQEC,0.025
7169-YWAMK,0.025
5642-MHDQT,0.025
2146-EGVDT,0.025
8717-VCTXJ,0.025
3778-FOAQW,0.025
7306-YDSOI,0.025
2560-WBWXF,0.025
9639-BUJXT,0.025
1776-SPBWV,0.025
9509-MPYOD,0.024
3712-PKXZA,0.024
9451-WLYRI,0.024
1872-EBWSC,0.024
3129-AAQOU,0.024
0219-QAERP,0.024
8234-GSZYK,0.024
2332-TODQS,0.024
6188-UXBBR,0.024
5214-CHIWJ,0.024
4716-MRVEN,0.024
9620-QJREV,0.024
1395-WSWXR,0.024
7305-ZWMAJ,0.024
5876-QMYLD,0.024
0795-XCCTE,0.024
2277-AXSDC,0.024
2160-GPFXD,0.024
6439-PKTRR,0.024
